advertiser_id,advertiser_name,id,title,description,link,image_link,additional_image_link,mobile_link,virtual_model_link,aw_deep_link,aw_mobile_link,google_product_category,product_type,gtin,mpn,brand,identifier_exists,availability,availability_date,expiration_date,price,sale_price,sale_price_effective_date,unit_pricing_measure,unit_pricing_base_measure,installment,subscription_cost,loyalty_program,condition,adult,multipack,is_bundle,energy_efficiency_class,min_energy_efficiency_class,max_energy_efficiency_class,age_group,color,gender,material,pattern,size,size_type,size_system,item_group_id,product_weight,product_height,product_width,product_length,product_detail,product_highlight,certification,lifestyle_image_link,shipping,shipping_weight,shipping_height,shipping_width,shipping_length,min_handling_time,max_handling_time,ships_from_country,tax
67740,EVDANCE,47635654934850,"EVDANCE 50A Tesla EV Charging Extension Cable/Cord - 21FT","*SHIPS WITHIN 1 - 2 WORKING DAYS Extend Your Tesla Charger - This Tesla extension cord is designed to safely and conveniently extend the distance between your charger and your Tesla by 21 FT&40 FT. It makes charging your Tesla simple and hassle-free. Suitable for High Power Chargers - Our Tesla extension cord can handle a maximum of 50A at 240V, allowing for high-power charging of up to 12KW. Please note that the button on the cable does not control the door on the Tesla charge port. Rugged Reliability - Built with heavy-duty construction and a weatherproof design, this charging cable is perfect for outdoor use. It provides a durable and reliable solution for charging your Tesla wherever you go. Compatible with Tesla - Charge your Tesla effortlessly with this extension cord charging cable. It is specifically designed for use with Tesla High Powered Wall Connectors, all generations of Destination Chargers, and Mobile Connectors. Not Supercharger Compatible - Please be aware that this extension cord is not compatible with Tesla Supercharging stations. It is intended for use with other Tesla charging options. Safe and Durable Material - Our extension cord is made from high-quality PC material that meets UL 94 V-0 standards. The outer insulation of the cable is crafted from TPE material, and it features 5-micron silver-plated copper for added durability. Package Included - This EV charging cable extension cord comes with a convenient carrying case to help you keep your cable organized and safely stored.",https://evdances.com/products/tesla-ev-extension-cable-cord?variant=47635654934850,https://cdn.shopify.com/s/files/1/0809/1975/7122/files/Tesla-EV-Charging-Extension-Cable-Cord_2.jpg?v=1785391225,,,,https://www.awin1.com/cread.php?awinmid=67740&awinaffid=3002879&ued=https%3A%2F%2Fevdances.com%2Fproducts%2Ftesla-ev-extension-cable-cord%3Fvariant%3D47635654934850,,"Vehicles & Parts > Vehicle Parts & Accessories",,671351262241,EV-100-0026,EVDANCE,1,in_stock,,,"219.95 USD",,,,,,,,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67740,EVDANCE,48041290367298,"EVDANCE 50A Tesla EV Charging Extension Cable/Cord - 40FT","*SHIPS WITHIN 1 - 2 WORKING DAYS Extend Your Tesla Charger - This Tesla extension cord is designed to safely and conveniently extend the distance between your charger and your Tesla by 21 FT&40 FT. It makes charging your Tesla simple and hassle-free. Suitable for High Power Chargers - Our Tesla extension cord can handle a maximum of 50A at 240V, allowing for high-power charging of up to 12KW. Please note that the button on the cable does not control the door on the Tesla charge port. Rugged Reliability - Built with heavy-duty construction and a weatherproof design, this charging cable is perfect for outdoor use. It provides a durable and reliable solution for charging your Tesla wherever you go. Compatible with Tesla - Charge your Tesla effortlessly with this extension cord charging cable. It is specifically designed for use with Tesla High Powered Wall Connectors, all generations of Destination Chargers, and Mobile Connectors. Not Supercharger Compatible - Please be aware that this extension cord is not compatible with Tesla Supercharging stations. It is intended for use with other Tesla charging options. Safe and Durable Material - Our extension cord is made from high-quality PC material that meets UL 94 V-0 standards. The outer insulation of the cable is crafted from TPE material, and it features 5-micron silver-plated copper for added durability. Package Included - This EV charging cable extension cord comes with a convenient carrying case to help you keep your cable organized and safely stored.",https://evdances.com/products/tesla-ev-extension-cable-cord?variant=48041290367298,https://cdn.shopify.com/s/files/1/0809/1975/7122/files/Tesla-EV-Charging-Extension-Cable-Cord_1.jpg?v=1785391226,,,,https://www.awin1.com/cread.php?awinmid=67740&awinaffid=3002879&ued=https%3A%2F%2Fevdances.com%2Fproducts%2Ftesla-ev-extension-cable-cord%3Fvariant%3D48041290367298,,"Vehicles & Parts > Vehicle Parts & Accessories",,685589455436,EV-100-0051,EVDANCE,1,in_stock,,,"299.95 USD",,,,,,,,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67740,EVDANCE,47312706765122,"EVDANCE Mini Tesla(NACS) to J1772 Charging Adapter Max 80 Amp & 250V - Black","*SHIPS WITHIN 1 - 2 WORKING DAYS More Charging Options: The Tesla to J1772 adapter is designed to plug J1772 EVs into Tesla charging stations. With a portable J1772 Adapter, users can increase charge points by 15,000 more charging stations in North America Compatible to all J1772 EVs: This Tesla charger to J1772 Adapter is compatible with all J1772 BEVs and PHEVs. Charge your EV on Tesla destination charger, Tesla wall charger, Tesla home charger, or Tesla mobile charger.(except Tesla Super Charger) PORTABLE & COMPACT: The J1772 Adapter Tesla is mini in size and lightweight, easy to store and carry on the go charging, essential EV accessory for road trips. Fast Charging: Our level 2 J1772 adapter supports max 80 Amps current and 250V voltage. You can fully charge in a few hours. Charging power rates up to 20kW, provides 4-7 times faster speed than level 1 charger, you can fully charge your J1772 vehicles in a matter of hours. Spend more time enjoying the drive and less time worrying about charging. Easy to Use & Secure: More than 20k times of plug in/out test, stable and reliable. The J1772 Adapter Tesla comes anti-drop lock. Waterproof – IP rating 65, Tesla charger to J1772 adapter can be used for outdoors.",https://evdances.com/products/tesla-to-j1772-charging-adapter-by-evdance?variant=47312706765122,https://cdn.shopify.com/s/files/1/0809/1975/7122/files/08_87ab9561-1f16-467c-911b-9d0b0002fd14.jpg?v=1733966025,,,,https://www.awin1.com/cread.php?awinmid=67740&awinaffid=3002879&ued=https%3A%2F%2Fevdances.com%2Fproducts%2Ftesla-to-j1772-charging-adapter-by-evdance%3Fvariant%3D47312706765122,,"Vehicles & Parts > Vehicle Parts & Accessories",,624500593475,EV-200-0041,EVDANCE,1,in_stock,,,"88.95 USD",,,,,,,,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67740,EVDANCE,47312706830658,"EVDANCE Mini Tesla(NACS) to J1772 Charging Adapter Max 80 Amp & 250V - White","*SHIPS WITHIN 1 - 2 WORKING DAYS More Charging Options: The Tesla to J1772 adapter is designed to plug J1772 EVs into Tesla charging stations. With a portable J1772 Adapter, users can increase charge points by 15,000 more charging stations in North America Compatible to all J1772 EVs: This Tesla charger to J1772 Adapter is compatible with all J1772 BEVs and PHEVs. Charge your EV on Tesla destination charger, Tesla wall charger, Tesla home charger, or Tesla mobile charger.(except Tesla Super Charger) PORTABLE & COMPACT: The J1772 Adapter Tesla is mini in size and lightweight, easy to store and carry on the go charging, essential EV accessory for road trips. Fast Charging: Our level 2 J1772 adapter supports max 80 Amps current and 250V voltage. You can fully charge in a few hours. Charging power rates up to 20kW, provides 4-7 times faster speed than level 1 charger, you can fully charge your J1772 vehicles in a matter of hours. Spend more time enjoying the drive and less time worrying about charging. Easy to Use & Secure: More than 20k times of plug in/out test, stable and reliable. The J1772 Adapter Tesla comes anti-drop lock. Waterproof – IP rating 65, Tesla charger to J1772 adapter can be used for outdoors.",https://evdances.com/products/tesla-to-j1772-charging-adapter-by-evdance?variant=47312706830658,https://cdn.shopify.com/s/files/1/0809/1975/7122/files/07_4c961c1f-70e2-40db-95ec-2c3c9850d05a.jpg?v=1733966025,,,,https://www.awin1.com/cread.php?awinmid=67740&awinaffid=3002879&ued=https%3A%2F%2Fevdances.com%2Fproducts%2Ftesla-to-j1772-charging-adapter-by-evdance%3Fvariant%3D47312706830658,,"Vehicles & Parts > Vehicle Parts & Accessories",,624500593451,EV-200-0042,EVDANCE,1,in_stock,,,"88.95 USD",,,,,,,,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67740,EVDANCE,46079825019202,"EVDANCE CCS1 To NACS Adapter 250KW","*SHIPS WITHIN 1 - 2 WORKING DAYS Fast Charging: The 250KW adapter allows you to quickly charge at more than 5,000 CCS charging stations nationwide and fully charge your car in just a few hours. Compatibility: Compatible with Tesla Model S, X, Y, and 3, compatible with all CCS chargers, and Compatible with Tesla cars with CCS enabled, please upgrade CCS before use. Premium materials: With an IP65 rating, the CCS adapter protects against water mist, is perfect for outdoor use, is small in size, is easy to fit in the car, and is fast and easy to charge your electric car. Specifications: This adapter has a maximum rating of 500A and DC 200-1000V, a maximum power tail of 250KW, and an ambient temperature tail of -30℃(-22℉) to 50℃(122℉). Warranty & Quality Assurance: We guarantee that our CCS 1 Tesla Charger Adapter for Tesla Model Y/3/X/S has undergone full testing and certification by the FCC&CE. If you encounter any quality problems within 1 year of purchase, we will replace the product for you free of charge.",https://evdances.com/products/ccs-combo-1-to-tesla-adapter-by-evdance?variant=46079825019202,https://cdn.shopify.com/s/files/1/0809/1975/7122/files/06-1.jpg?v=1733966203,,,,https://www.awin1.com/cread.php?awinmid=67740&awinaffid=3002879&ued=https%3A%2F%2Fevdances.com%2Fproducts%2Fccs-combo-1-to-tesla-adapter-by-evdance%3Fvariant%3D46079825019202,,"Vehicles & Parts > Vehicle Parts & Accessories",,624500593437,EV-200-0008,EVDANCE,1,in_stock,,,"79.99 USD",,,,,,,,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67740,EVDANCE,51628270911810,"EVDANCE Level 1&2 EV Charger NEMA 6-20 NACS Portable Dual Plug In - 12/16A | ETL Certification","*SHIPS WITHIN 1 - 2 WORKING DAYS Enhanced Performance: The EV Portable Charger accelerates charging speeds by 4 times compared to standard 8A L1 EV chargers, offering Level 1 & Level 2 charging capabilities for J1772 electric vehicles and plug-in hybrid vehicles. (Note: SAE NACS adapter required for Tesla vehicles) Informative Indicators: The integrated LED display provides real-time updates on charging progress and quickly identifies any potential errors during the charging process. Durability and Safety: Crafted from premium robust materials, this charger prioritizes durability. It holds FCC and CE certifications, ensuring high safety standards. The intelligent chip design constantly monitors the charging status, while the charger's housing features IP66 protection. User-Friendly Convenience: With its portable design, the EV Portable Charger offers convenience and flexibility for charging your electric vehicle anytime, anywhere. Reliable After-Sales Service: We provide excellent customer support and a reliable after-sales service to ensure a satisfying experience with the EV Portable Charger.",https://evdances.com/products/evdance-level-1-2-portable-ev-charger-12-16a-110-240v-25ft?variant=51628270911810,https://cdn.shopify.com/s/files/1/0809/1975/7122/files/1601T.jpg?v=1776236573,,,,https://www.awin1.com/cread.php?awinmid=67740&awinaffid=3002879&ued=https%3A%2F%2Fevdances.com%2Fproducts%2Fevdance-level-1-2-portable-ev-charger-12-16a-110-240v-25ft%3Fvariant%3D51628270911810,,"Vehicles & Parts > Vehicle Parts & Accessories",,842193122905,EV-100-0158,EVDANCE,1,in_stock,,,"149.95 USD",,,,,,,,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67740,EVDANCE,50145166885186,"EVDANCE J1772 EV Extension Cord  32A 21/40FT - 21FT","【EVDANCE 32A J1772 EV Extension Cord 40FT】The EVDANCE 32A J1772 EV extension cord 40FT is specifically designed to connect to Level 1 or Level 2 chargers with J1772 connectors, providing the perfect solution for extending the charging reach of your J1772 EVs/PHEVs. Whether you're charging at home or on the go, this extension cord offers both power and reach to meet all of your EV charging needs. 【Powerful and Reliable Charging】With a maximum charging capacity of 32 amps, this J1772 extension cord delivers powerful and reliable charging for your EV/PHEV in a short amount of time. Say goodbye to power loss and enjoy the ability to quickly and efficiently charge your EV, getting you back on the road in no time. 【Superior Conductivity for Safe Charging】Ensuring safety is our top priority, which is why the inlet of this J1772 extension cord features silver plating for superior conductivity and to prevent overheating. This provides efficient and safe charging, offering you peace of mind while you charge your EV. 【Durable and Weatherproof Design】Crafted with high-quality 100% copper TPE cable and solid J1772 connectors and sockets, our EV charging cord is built to last. It is stronger and more durable than other cables on the market, capable of withstanding everyday use. Additionally, with an IP66 waterproof rating, you can confidently use it in any weather conditions. 【1-Year Warranty and 24/7 Support】To ensure your satisfaction, EVDANCE offers a 1-year warranty on our EV charger extension cord, covering any quality issues that may arise. Furthermore, our dedicated 24/7 support team is always available to assist you with any questions or concerns you may have.",https://evdances.com/products/evdance-j1772-extension-cord-32a-40ft?variant=50145166885186,https://cdn.shopify.com/s/files/1/0809/1975/7122/files/21FT-32A-7.68KW_6bbe1f8f-321e-45d5-a85e-54c75642ac1f.jpg?v=1733972833,,,,https://www.awin1.com/cread.php?awinmid=67740&awinaffid=3002879&ued=https%3A%2F%2Fevdances.com%2Fproducts%2Fevdance-j1772-extension-cord-32a-40ft%3Fvariant%3D50145166885186,,"Vehicles & Parts > Vehicle Parts & Accessories",,678714447888,EV-100-0017,EVDANCE,1,in_stock,,,"199.95 USD",,,,,,,,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67740,EVDANCE,50145166917954,"EVDANCE J1772 EV Extension Cord  32A 21/40FT - 40FT","【EVDANCE 32A J1772 EV Extension Cord 40FT】The EVDANCE 32A J1772 EV extension cord 40FT is specifically designed to connect to Level 1 or Level 2 chargers with J1772 connectors, providing the perfect solution for extending the charging reach of your J1772 EVs/PHEVs. Whether you're charging at home or on the go, this extension cord offers both power and reach to meet all of your EV charging needs. 【Powerful and Reliable Charging】With a maximum charging capacity of 32 amps, this J1772 extension cord delivers powerful and reliable charging for your EV/PHEV in a short amount of time. Say goodbye to power loss and enjoy the ability to quickly and efficiently charge your EV, getting you back on the road in no time. 【Superior Conductivity for Safe Charging】Ensuring safety is our top priority, which is why the inlet of this J1772 extension cord features silver plating for superior conductivity and to prevent overheating. This provides efficient and safe charging, offering you peace of mind while you charge your EV. 【Durable and Weatherproof Design】Crafted with high-quality 100% copper TPE cable and solid J1772 connectors and sockets, our EV charging cord is built to last. It is stronger and more durable than other cables on the market, capable of withstanding everyday use. Additionally, with an IP66 waterproof rating, you can confidently use it in any weather conditions. 【1-Year Warranty and 24/7 Support】To ensure your satisfaction, EVDANCE offers a 1-year warranty on our EV charger extension cord, covering any quality issues that may arise. Furthermore, our dedicated 24/7 support team is always available to assist you with any questions or concerns you may have.",https://evdances.com/products/evdance-j1772-extension-cord-32a-40ft?variant=50145166917954,https://cdn.shopify.com/s/files/1/0809/1975/7122/files/40FT-32A-7.68KW_5fed6852-8a1f-48b6-8b5e-74a70e0b5cdd.jpg?v=1733972833,,,,https://www.awin1.com/cread.php?awinmid=67740&awinaffid=3002879&ued=https%3A%2F%2Fevdances.com%2Fproducts%2Fevdance-j1772-extension-cord-32a-40ft%3Fvariant%3D50145166917954,,"Vehicles & Parts > Vehicle Parts & Accessories",,842193115372,EV-100-0018,EVDANCE,1,in_stock,,,"279.95 USD",,,,,,,,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67740,EVDANCE,46179838722370,"EVDANCE Tesla(NACS) to J1772 Charging Adapter with Security Lock - White","*SHIPS WITHIN 1 - 2 WORKING DAYS COMPATIBILITY： Our level 2 J1772 adapter perfectly syncs with ALL EVs sporting a J1772 charge port. This includes the trendy Ford Mach-E, Ford Lightning, Hyundai, KIA, Volkswagen, Nissan, Polestar, Toyota, Lucid, etc, and other selective vehicles. It ensures seamless compatibility,FAST CHARGING： The compatibility of this adapter with chargers with a maximum current of 60A and a voltage of 240V AC ensures efficient and safe car charging, meeting all of your ultra-fast charging requirements. Its high current load capacity ensures reliable and fast charging every time.SECURE AND WATERPROOF: Our Tesla to J1772 Adapter features a security lock for added safety during charging. It is also IP65 waterproof certified, protecting the adapter and your EV charging experience. DURABLE MATERIAL: Crafted with high-quality materials, this adapter is built to last. Enjoy reliable and long-lasting performance for all your charging needs. More Charging Options: TExpand your EV charging options with the Tesla to J1772 adapter. Connect J1772 EVs, including popular brands like Ford, Lexus, and Toyota, to Tesla charging stations, providing access to over 15,000 additional charging stations across North America.",https://evdances.com/products/tesla-to-j1772-charging-adapter-with-security-lock?variant=46179838722370,https://cdn.shopify.com/s/files/1/0809/1975/7122/files/02_c21f8d2d-f469-46b2-9642-dc7a99213181.jpg?v=1733966140,,,,https://www.awin1.com/cread.php?awinmid=67740&awinaffid=3002879&ued=https%3A%2F%2Fevdances.com%2Fproducts%2Ftesla-to-j1772-charging-adapter-with-security-lock%3Fvariant%3D46179838722370,,"Vehicles & Parts > Vehicle Parts & Accessories",,684572374488,EV-200-0037,EVDANCE,1,in_stock,,,"99.95 USD",,,,,,,,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67740,EVDANCE,46179838689602,"EVDANCE Tesla(NACS) to J1772 Charging Adapter with Security Lock - Black","*SHIPS WITHIN 1 - 2 WORKING DAYS COMPATIBILITY： Our level 2 J1772 adapter perfectly syncs with ALL EVs sporting a J1772 charge port. This includes the trendy Ford Mach-E, Ford Lightning, Hyundai, KIA, Volkswagen, Nissan, Polestar, Toyota, Lucid, etc, and other selective vehicles. It ensures seamless compatibility,FAST CHARGING： The compatibility of this adapter with chargers with a maximum current of 60A and a voltage of 240V AC ensures efficient and safe car charging, meeting all of your ultra-fast charging requirements. Its high current load capacity ensures reliable and fast charging every time.SECURE AND WATERPROOF: Our Tesla to J1772 Adapter features a security lock for added safety during charging. It is also IP65 waterproof certified, protecting the adapter and your EV charging experience. DURABLE MATERIAL: Crafted with high-quality materials, this adapter is built to last. Enjoy reliable and long-lasting performance for all your charging needs. More Charging Options: TExpand your EV charging options with the Tesla to J1772 adapter. Connect J1772 EVs, including popular brands like Ford, Lexus, and Toyota, to Tesla charging stations, providing access to over 15,000 additional charging stations across North America.",https://evdances.com/products/tesla-to-j1772-charging-adapter-with-security-lock?variant=46179838689602,https://cdn.shopify.com/s/files/1/0809/1975/7122/files/04_a639403a-596f-4672-9e6b-fe010efb86d8.jpg?v=1733966140,,,,https://www.awin1.com/cread.php?awinmid=67740&awinaffid=3002879&ued=https%3A%2F%2Fevdances.com%2Fproducts%2Ftesla-to-j1772-charging-adapter-with-security-lock%3Fvariant%3D46179838689602,,"Vehicles & Parts > Vehicle Parts & Accessories",,624500593444,EV-200-0044,EVDANCE,1,in_stock,,,"99.95 USD",,,,,,,,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67740,EVDANCE,47073487159618,"EVDANCE V2L Adapter for Hyundai Ioniq 5 & Ioniq 6,Kia EV6 15 Amp","*SHIPS WITHIN 1 - 2 WORKING DAYS AC OUTLET CONVERSION - Transform your Hyundai Ioniq 5 & Ioniq 6 and Kia EV6 charging ports into a standard US AC outlet with the V2L adapter. It's perfect for road trips, camping, tailgating, barbecues, and more! POWERFUL PERFORMANCE - The EVDANCE V2L adapter packs a punch with a maximum 15 amp output. It provides ample power for all your devices, appliances, and anything else that needs an AC connection. USER-FRIENDLY OPERATION - Using the V2L adapter is a breeze. Just insert it into your Hyundai Ioniq 5 & Ioniq 6 and Kia EV6 charger port, then connect your AC cable to the NEMA 5-15 outlet located at the rear of the adapter. COMPATIBILITY - The EVDANCE V2L adapter is specifically designed for use with the Hyundai Ioniq 5 & 6, and Kia EV6. Please note that it is not compatible with other EV models. PORTABLE AND COMPACT - This lightweight and compact accessory is designed to be easily stowed away in your glove box. That way, you'll always have it within reach whenever you need it. WARRANTY - Rest easy with our inclusive 1-year warranty that comes with every EVDANCE product purchase. Our dedicated customer service team is ready to assist you at every stage.",https://evdances.com/products/evdance-v2l-adapter-for-hyundai-ioniq-5-ioniq-6-kia-ev6-15-amp?variant=47073487159618,https://cdn.shopify.com/s/files/1/0809/1975/7122/files/01_b5bf2c14-8847-46f3-a8e6-a5e042d798b6.jpg?v=1733966251,,,,https://www.awin1.com/cread.php?awinmid=67740&awinaffid=3002879&ued=https%3A%2F%2Fevdances.com%2Fproducts%2Fevdance-v2l-adapter-for-hyundai-ioniq-5-ioniq-6-kia-ev6-15-amp%3Fvariant%3D47073487159618,,"Electronics > Electronics Accessories > Power > Power Adaptors & Chargers",,694034397344,EV-200-0045,EVDANCE,1,in_stock,,,"79.95 USD",,,,,,,,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67740,EVDANCE,47075451240770,"EVDANCE Level 2 NEMA 14-50 32A Tesla/NACS Portable EV Charger | ETL Certification","The EVDANCE Tesla Charger is designed for Tesla vehicles and NACS-compatible EVs, including Model S, Model 3, Model X, and Model Y. With a SAE J3400 / NACS connector and NEMA 14-50 plug, it delivers reliable Level 2 home charging for daily driving, overnight charging, garage use, and travel backup. Powered by a 240V NEMA 14-50 outlet, this portable Level 2 EV charger provides up to 32A output and 7.68kW charging power, helping you charge faster than standard Level 1 charging. The 25FT cable offers flexible reach for garages, driveways, and different parking positions. Built for dependable performance, the charger features ETL / Intertek certification, FCC compliance, and safety protections against overvoltage, overcurrent, short circuit, leakage, and grounding faults. The LED indicator light keeps you informed with real-time charging status, including charging, fully charged, EV connected, standby, and fault alerts. Compact, portable, and easy to store, the EVDANCE Tesla / NACS EV charger is a smart charging solution for home and on-the-go use.",https://evdances.com/products/evdance-portable-wall-mount-level-2-tesla-ev-charger-32a-240v-25ft?variant=47075451240770,https://cdn.shopify.com/s/files/1/0809/1975/7122/files/NACS-Portable-EV-Charger0.webp?v=1786426602,,,,https://www.awin1.com/cread.php?awinmid=67740&awinaffid=3002879&ued=https%3A%2F%2Fevdances.com%2Fproducts%2Fevdance-portable-wall-mount-level-2-tesla-ev-charger-32a-240v-25ft%3Fvariant%3D47075451240770,,"Vehicles & Parts > Vehicle Parts & Accessories",,656330193235,EV-100-0151,EVDANCE,1,in_stock,,,"259.95 USD",,,,,,,,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67740,EVDANCE,47337554772290,"EVDANCE Tire Inflator Portable Air Compressor 150PSI Dual Power","*SHIPS WITHIN 1 - 2 WORKING DAYS 【Dual-Power Supply Tire Inflator】EVDANCE car tire air pump comes with two power options: a 9000mAh Rechargeable Li-ion battery and a 12v car DC. The air pump can be quickly inflated by the built-in rechargeable battery, and can also be plugged into the car's cigarette lighter to inflate when the battery is depleted. Easy to inflate all tires and inflatables at home and outdoors. 【22mm Diameter Cylinder Fast Inflation】This portable air compressor is equipped with 22mm diameter cylinder, and can pump up your car's tires with 35L/Min. It can inflate a 195/65R15 car tire from 0 to 35psi within 5 min. Professionally calibrated to always return a reading within 0.5psi of the pressure of your tire, which allows it to handle a broad range of tires, from SUVs, Sedan, Motorcycle, and Bicycle. 【LCD Display and Auto Shut Off】The 12V portable car tire air pump comes with a large easy-to-read back light LCD display for the tire pressure values, units, modes, and battery power. The bike bump can measure the tire pressure automatically when inserted into the tire (Tire pressure above 5 psi). The preset function allows you to preset the desired pressure, and the electric air pump will auto shut off once reaches the target tire pressure. No need to worry about over-inflating your tire. 【More Than Just a Tire inflator】This cordless electric car air pump is constructed with bright, multi-function LED lights to meet various emergency scenarios: normal lighting mode, SOS strobe mode (with RED light), warning light (blue&red light ) mode. The car tire pump with built-in 9000mAh rechargeable battery and you can also used as a power bank to charge your smart devices, tablets, or phones anytime 【Multipurpose Air Pump】EVDANCEtire air pump comes with 5 nozzles (1x air inflation tube, 2x air nozzles, 1x needle adapter, 1x Presta valve adapter ) to inflate your car, bike, motor, air mattress, inflatable boat, balls, and other inflatables. 【NOTE】When receive the inflator pump, pls charge it first, and then use it after it is fully charged",https://evdances.com/products/tire-inflator-portable-air-compressor-150psi-dual-power-with-9000mah-rechargeable-battery?variant=47337554772290,https://cdn.shopify.com/s/files/1/0809/1975/7122/files/PortableAirCompressor.jpg?v=1699595422,,,,https://www.awin1.com/cread.php?awinmid=67740&awinaffid=3002879&ued=https%3A%2F%2Fevdances.com%2Fproducts%2Ftire-inflator-portable-air-compressor-150psi-dual-power-with-9000mah-rechargeable-battery%3Fvariant%3D47337554772290,,"Vehicles & Parts > Vehicle Parts & Accessories",,624500593512,EV-200-0018,EVDANCE,1,in_stock,,,"59.99 USD",,,,,,,,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67740,EVDANCE,50145126580546,"EVDANCE J1772 EV Extension Cord  50A 21/40 FT - 21FT","*SHIPS WITHIN 1 - 2 WORKING DAYS 【Extend Your Charging Range】- The EVDANCE J1772 EV Charger Extension Cord is the perfect accessory for electric vehicle owners who want to extend their charging range. It's designed to be compatible with Level 1 and Level 2 chargers that have J1772 connectors, providing flexibility for different charging setups. Please note that Tesla vehicles require a J1772 adapter (not included) to be compatible. 【Powerful 50Amp Charging with 21FT Cable】- This extension cord supports up to 50 amps charging, offering a powerful charging solution for your electric vehicle. It comes with a heavy-duty 40FT outdoor cable, giving you both the power and reach to efficiently charge your EV. 【Enhanced Conductivity for Optimal Performance】- The inlet of this extension cord features silver plating, ensuring excellent conductivity during charging sessions. This enhanced conductivity not only improves charging efficiency but also prevents overheating, guaranteeing a safe and reliable charging experience. 【Built to Last with High-Strength Polycarbonate PC Material】- Made from high-strength Polycarbonate PC Material, this extension cord is built to last. Its durable construction offers exceptional longevity for long-term use. Additionally, its waterproof design (IP66 rated) provides peace of mind, allowing you to confidently use it in any weather condition. 【EVDANCE 12 Months Warranty: Your Trusted Partner】- At EVDANCE, we stand behind the quality of our products. That's why we offer a 12-month warranty from the date of purchase. If you encounter any issues with your charger due to manufacturing defects or workmanship during this period, our dedicated team will promptly assist you in resolving the matter.",https://evdances.com/products/evdance-j1772-extension-cord-50a-21ft-1?variant=50145126580546,https://cdn.shopify.com/s/files/1/0809/1975/7122/files/21FT-50A-12kW_5f9f2ccf-8391-43f4-a871-dcaea5d00626.jpg?v=1733972890,,,,https://www.awin1.com/cread.php?awinmid=67740&awinaffid=3002879&ued=https%3A%2F%2Fevdances.com%2Fproducts%2Fevdance-j1772-extension-cord-50a-21ft-1%3Fvariant%3D50145126580546,,"Vehicles & Parts > Vehicle Parts & Accessories",,665936479803,EV-100-0042,EVDANCE,1,in_stock,,,"209.95 USD",,,,,,,,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67740,EVDANCE,50145126613314,"EVDANCE J1772 EV Extension Cord  50A 21/40 FT - 40FT","*SHIPS WITHIN 1 - 2 WORKING DAYS 【Extend Your Charging Range】- The EVDANCE J1772 EV Charger Extension Cord is the perfect accessory for electric vehicle owners who want to extend their charging range. It's designed to be compatible with Level 1 and Level 2 chargers that have J1772 connectors, providing flexibility for different charging setups. Please note that Tesla vehicles require a J1772 adapter (not included) to be compatible. 【Powerful 50Amp Charging with 21FT Cable】- This extension cord supports up to 50 amps charging, offering a powerful charging solution for your electric vehicle. It comes with a heavy-duty 40FT outdoor cable, giving you both the power and reach to efficiently charge your EV. 【Enhanced Conductivity for Optimal Performance】- The inlet of this extension cord features silver plating, ensuring excellent conductivity during charging sessions. This enhanced conductivity not only improves charging efficiency but also prevents overheating, guaranteeing a safe and reliable charging experience. 【Built to Last with High-Strength Polycarbonate PC Material】- Made from high-strength Polycarbonate PC Material, this extension cord is built to last. Its durable construction offers exceptional longevity for long-term use. Additionally, its waterproof design (IP66 rated) provides peace of mind, allowing you to confidently use it in any weather condition. 【EVDANCE 12 Months Warranty: Your Trusted Partner】- At EVDANCE, we stand behind the quality of our products. That's why we offer a 12-month warranty from the date of purchase. If you encounter any issues with your charger due to manufacturing defects or workmanship during this period, our dedicated team will promptly assist you in resolving the matter.",https://evdances.com/products/evdance-j1772-extension-cord-50a-21ft-1?variant=50145126613314,https://cdn.shopify.com/s/files/1/0809/1975/7122/files/40FT-50A-12kW_61f8f600-642b-4367-a9fe-44d9ee634b36.jpg?v=1733972890,,,,https://www.awin1.com/cread.php?awinmid=67740&awinaffid=3002879&ued=https%3A%2F%2Fevdances.com%2Fproducts%2Fevdance-j1772-extension-cord-50a-21ft-1%3Fvariant%3D50145126613314,,"Vehicles & Parts > Vehicle Parts & Accessories",,842193116652,EV-100-0047,EVDANCE,1,in_stock,,,"299.95 USD",,,,,,,,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
